__time,_src_T_in,_src_T_out,_sink_T_out,_sink_T_in,_Energy_kWh,_Q_cond_kW,__interval_h,_T_source_ref_C,_T_sink_ref_C,m_dot_kg_s,P_comp_kW,Q_cond_kW,Q_evap_kW,COP,T2_C,T4_C
2024-02-26 12:29:49.827500,58.506544331366,20,90,60,1015.4937560609883,1015.4958716773876,0.9999979166666666,25.0,80.0,0.00826535284430004,272.07940329930904,-1015.4958716773876,743.4164683780789,3.732351142215132,25.0,80.0
2024-02-26 13:29:49.820000,60.3107187735028,20,90,60,1017.8534118858122,1017.8555324181715,0.9999979166666666,25.0,80.0,0.008284558662028482,272.71162161180774,-1017.8555324181715,745.143910806364,3.732351142215132,25.0,80.0
2024-02-26 14:29:49.812500,60.48057967889832,20,90,60,1020.2553113693643,1020.2574369056913,0.9999979166666666,25.0,80.0,0.008304108311260305,273.35515819129853,-1020.2574369056913,746.9022787143929,3.7323511422151325,25.0,80.0
2024-02-26 15:29:49.805000,59.0197348158415,20,90,60,1023.0737852495973,1023.0759166577571,0.9999979166666666,25.0,80.0,0.0083270485617183,274.1103067945977,-1023.0759166577571,748.9656098631596,3.7323511422151325,25.0,80.0
2024-02-26 16:29:49.797500,57.5422156023468,20,90,60,1028.9404752878183,1028.9426189182745,0.9999979166666666,25.0,80.0,0.008374798991402995,275.6821584336789,-1028.9426189182745,753.2604604845958,3.732351142215132,25.0,80.0
2024-02-26 17:29:49.790000,57.13068197733014,20,90,60,1034.222020706833,1034.2241753405317,0.9999979166666666,25.0,80.0,0.008417786785459635,277.09723333446186,-1034.2241753405317,757.1269420060701,3.732351142215132,25.0,80.0
2024-02-26 18:29:49.782500,57.59992710030605,20,90,60,1036.6693659690786,1036.671525701424,0.9999979166666666,25.0,80.0,0.008437706329034919,277.752946119149,-1036.671525701424,758.9185795822751,3.7323511422151325,25.0,80.0
2024-02-26 19:29:49.775000,58.80731529515003,20,90,60,1038.9951704615125,1038.997335039294,0.9999979166666666,25.0,80.0,0.008456636622463204,278.3760947054554,-1038.997335039294,760.621240333839,3.7323511422151316,25.0,80.0
2024-02-26 20:29:49.767500,60.208488568227494,20,90,60,1043.1948787379908,1043.1970520651828,0.9999979166666666,25.0,80.0,0.008490819078574864,279.5013149395291,-1043.1970520651828,763.6957371256539,3.732351142215132,25.0,80.0
2024-02-26 21:29:49.760000,59.99922983868055,20,90,60,1049.0099061031092,1049.0120915449666,0.9999979166666666,25.0,80.0,0.008538149013087111,281.05932469215185,-1049.0120915449666,767.952766852815,3.7323511422151316,25.0,80.0
2024-02-26 22:29:49.752500,58.71332543075721,20,90,60,1049.7118050816969,1049.7139919858469,0.9999979166666666,25.0,80.0,0.00854386194109327,281.2473832145511,-1049.7139919858469,768.4666087712959,3.732351142215132,25.0,80.0
2024-02-26 23:29:49.745000,57.643448625536735,20,90,60,1048.3263294670617,1048.3285134847981,0.9999979166666666,25.0,80.0,0.008532585215122495,280.8761752418129,-1048.3285134847981,767.4523382429854,3.7323511422151325,25.0,80.0
2024-02-27 00:29:49.737500,57.5210731027438,20,90,60,1047.209444971847,1047.2116266627359,0.9999979166666666,25.0,80.0,0.008523494618174775,280.57693040136115,-1047.2116266627359,766.634696261375,3.7323511422151316,25.0,80.0
2024-02-27 01:29:49.730000,58.34487902155644,20,90,60,1046.2490696395857,1046.2512493296886,0.9999979166666666,25.0,80.0,0.008515677887705755,280.31961877754713,-1046.2512493296886,765.9316305521417,3.7323511422151325,25.0,80.0
2024-02-27 02:29:49.722500,59.660241577697434,20,90,60,1045.8324630529885,1045.8346418751592,0.9999979166666666,25.0,80.0,0.008512287024477958,280.2079981291528,-1045.8346418751592,765.6266437460066,3.732351142215132,25.0,80.0
2024-02-27 03:29:49.715000,60.12680051988815,20,90,60,1044.1851989192328,1044.187374309596,0.9999979166666666,25.0,80.0,0.008498879537517068,279.76664963250903,-1044.187374309596,764.420724677087,3.732351142215133,25.0,80.0
2024-02-27 04:29:49.707500,59.6247378946382,20,90,60,1042.3869366981044,1042.3891083420801,0.9999979166666666,25.0,80.0,0.00848424304007384,279.28484449172896,-1042.3891083420801,763.1042638503515,3.732351142215132,25.0,80.0
2024-02-27 05:29:49.700000,58.47720812567093,20,90,60,1041.8811691277085,1041.8833397179997,0.9999979166666666,25.0,80.0,0.008480126473722177,279.14933510238995,-1041.8833397179997,762.73400461561,3.7323511422151316,25.0,80.0
2024-02-27 06:29:49.692500,57.71831911020155,20,90,60,1040.5470109203466,1040.5491787311357,0.9999979166666666,25.0,80.0,0.008469267432720548,278.7918765096617,-1040.5491787311357,761.7573022214743,3.7323511422151316,25.0,80.0
2024-02-27 07:29:49.685000,57.72778672233994,20,90,60,1040.953983961371,1040.9561526200223,0.9999979166666666,25.0,80.0,0.00847257988615722,278.9009160596342,-1040.9561526200223,762.0552365603884,3.7323511422151316,25.0,80.0
2024-02-27 08:29:49.677500,58.41332965749433,20,90,60,1042.261784252108,1042.263955635349,0.9999979166666666,25.0,80.0,0.008483224393608204,279.2513126234876,-1042.263955635349,763.0126430118615,3.7323511422151325,25.0,80.0
2024-02-27 09:29:49.670000,59.38090093587624,20,90,60,1042.0884473746105,1042.0906183967322,0.9999979166666666,25.0,80.0,0.008481813562231946,279.2048707877621,-1042.0906183967322,762.8857476089704,3.732351142215132,25.0,80.0
2024-02-27 10:29:49.662500,59.71578398480824,20,90,60,1039.1119978310196,1039.114162652192,0.9999979166666666,25.0,80.0,0.008457587509088635,278.4073960510272,-1039.114162652192,760.706766601165,3.7323511422151316,25.0,80.0
2024-02-27 11:29:49.655000,59.10534943252145,20,90,60,1039.9720211776637,1039.974187790555,0.9999979166666666,25.0,80.0,0.008464587450124138,278.63782054904283,-1039.974187790555,761.3363672415124,3.7323511422151325,25.0,80.0
2024-02-27 12:29:49.647500,58.90965853284814,20,90,60,1046.400161105028,1046.4023411099054,0.9999979166666666,25.0,80.0,0.008516907658215115,280.36010044030064,-1046.4023411099054,766.0422406696049,3.7323511422151325,25.0,80.0
2024-02-27 13:29:49.640000,59.038677743107996,20,90,60,1051.0152722320338,1051.017461851746,0.9999979166666666,25.0,80.0,0.008554471180051352,281.59661880794323,-1051.017461851746,769.4208430438031,3.732351142215132,25.0,80.0
2024-02-27 14:29:49.632500,58.63228314150655,20,90,60,1052.7321536356294,1052.7343468321853,0.9999979166666666,25.0,80.0,0.008568445299052908,282.0566197336386,-1052.7343468321853,770.6777270985469,3.732351142215132,25.0,80.0
2024-02-27 15:29:49.625000,58.480620931262024,20,90,60,1052.8894468083608,1052.8916403326116,0.9999979166666666,25.0,80.0,0.00856972554677956,282.0987630085967,-1052.8916403326116,770.7928773240152,3.7323511422151316,25.0,80.0
2024-02-27 16:29:49.617500,58.15399780804461,20,90,60,1053.1700712728261,1053.1722653817124,0.9999979166666666,25.0,80.0,0.00857200961815046,282.173950213232,-1053.1722653817124,770.9983151684805,3.7323511422151325,25.0,80.0
2024-02-27 17:29:49.610000,57.813640058406236,20,90,60,1054.639975929742,1054.642173100936,0.9999979166666666,25.0,80.0,0.008583973532812048,282.56777910639215,-1054.642173100936,772.0743939945439,3.732351142215132,25.0,80.0
2024-02-27 18:29:49.602500,57.8419979658197,20,90,60,1055.292478167981,1055.2946766985576,0.9999979166666666,25.0,80.0,0.008589284408628422,282.7426028495929,-1055.2946766985576,772.5520738489649,3.732351142215132,25.0,80.0
2024-02-27 19:29:49.595000,58.47938279855231,20,90,60,1052.621799700119,1052.6239926667704,0.9999979166666666,25.0,80.0,0.008567547101295111,282.027052803516,-1052.6239926667704,770.5969398632546,3.732351142215132,25.0,80.0
2024-02-27 20:29:49.587500,59.07016555789261,20,90,60,1052.679939751356,1052.6821328391327,0.9999979166666666,25.0,80.0,0.008568020317437496,282.0426301621693,-1052.6821328391327,770.6395026769636,3.732351142215132,25.0,80.0
2024-02-27 21:29:49.580000,59.02916600239854,20,90,60,1054.7696276490901,1054.7718250903924,0.9999979166666666,25.0,80.0,0.008585028799967446,282.6025164567958,-1054.7718250903924,772.1693086335969,3.732351142215132,25.0,80.0
2024-02-27 22:29:49.572500,58.61165634286772,20,90,60,1051.462045180603,1051.464235731094,0.9999979166666666,25.0,80.0,0.008558107574700921,281.7163218750782,-1051.464235731094,769.7479138560161,3.732351142215132,25.0,80.0
2024-02-27 23:29:49.565000,57.57409158027315,20,90,60,1046.892048405129,1046.8942294347737,0.9999979166666666,25.0,80.0,0.008520911249641158,280.4918909139527,-1046.8942294347737,766.4023385208212,3.732351142215132,25.0,80.0
2024-02-28 00:29:49.557500,57.2287021453443,20,90,60,1050.2891304523027,1050.2913185592165,0.9999979166666666,25.0,80.0,0.00854856093393842,281.4020649557302,-1050.2913185592165,768.8892536034865,3.732351142215132,25.0,80.0
2024-02-28 01:29:49.550000,57.7261145289404,20,90,60,1053.3786303122683,1053.3808248556536,0.9999979166666666,25.0,80.0,0.008573707131344973,282.2298290590304,-1053.3808248556536,771.1509957966234,3.732351142215132,25.0,80.0
2024-02-28 02:29:49.542500,58.6237276855573,20,90,60,1056.6828566207046,1056.6850580479088,0.9999979166666666,25.0,80.0,0.008600601040001368,283.11512443086247,-1056.6850580479088,773.5699336170466,3.732351142215132,25.0,80.0
2024-02-28 03:29:49.535000,59.21093394637012,20,90,60,1059.6306138502662,1059.6328214186442,0.9999979166666666,25.0,80.0,0.008624593559360788,283.904911687853,-1059.6328214186442,775.7279097307915,3.732351142215132,25.0,80.0
2024-02-28 04:29:49.527500,58.902000460376826,20,90,60,1054.5928515461821,1054.5950486192003,0.9999979166666666,25.0,80.0,0.008583589975891717,282.5551531556335,-1054.5950486192003,772.0398954635671,3.732351142215132,25.0,80.0
2024-02-28 05:29:49.520000,57.99805909866575,20,90,60,1047.173506667651,1047.1756882836685,0.9999979166666666,25.0,80.0,0.008523202107499026,280.5673015165917,-1047.1756882836685,766.6083867670769,3.732351142215132,25.0,80.0
2024-02-28 06:29:49.512500,57.2405672503848,20,90,60,1042.7446426378754,1042.7468150270734,0.9999979166666666,25.0,80.0,0.008487154496485131,279.38068399647096,-1042.7468150270734,763.3661310306026,3.7323511422151325,25.0,80.0
2024-02-28 07:29:49.505000,57.25139229032584,20,90,60,1041.1428924756613,1041.145061527873,0.9999979166666666,25.0,80.0,0.008474117458906026,278.95152997580993,-1041.145061527873,762.1935315520632,3.7323511422151325,25.0,80.0
2024-02-28 08:29:49.497500,57.865903218027995,20,90,60,1038.4852574776824,1038.487420993143,0.9999979166666666,25.0,80.0,0.00845248631557447,278.23947464300096,-1038.487420993143,760.2479463501422,3.732351142215132,25.0,80.0
2024-02-28 09:29:49.490000,59.004338178394846,20,90,60,1036.0598798142846,1036.0620382768645,0.9999979166666666,25.0,80.0,0.008432745571676226,277.5896475972962,-1036.0620382768645,758.4723906795685,3.732351142215132,25.0,80.0
2024-02-28 10:29:49.482500,59.82169982515535,20,90,60,1033.058152873907,1033.0603050828759,0.9999979166666666,25.0,80.0,0.008408313779598348,276.7854003334101,-1033.0603050828759,756.2749047494659,3.732351142215132,25.0,80.0
2024-02-28 11:29:49.475000,59.399093665518706,20,90,60,1035.0752568394914,1035.077413250769,0.9999979166666666,25.0,80.0,0.008424731483695182,277.32583934652394,-1035.077413250769,757.7515739042452,3.732351142215133,25.0,80.0
2024-02-28 12:29:49.467500,58.42347623981692,20,90,60,1035.517126979504,1035.5192843113464,0.9999979166666666,25.0,80.0,0.008428327973182949,277.44422881304,-1035.5192843113464,758.0750554983066,3.732351142215132,25.0,80.0
2024-02-28 13:29:49.460000,57.731021832195324,20,90,60,1037.9947085466165,1037.9968710400979,0.9999979166666666,25.0,80.0,0.008448493617462388,278.10804275614106,-1037.9968710400979,759.888828283957,3.732351142215132,25.0,80.0
2024-02-28 14:29:49.452500,57.75095715599275,20,90,60,1036.782727351625,1036.7848873201403,0.9999979166666666,25.0,80.0,0.008438629005142055,277.7833188291103,-1036.7848873201403,759.0015684910301,3.732351142215133,25.0,80.0
2024-02-28 15:29:49.445000,58.80025975548705,20,90,60,1035.672621536615,1035.6747791924051,0.9999979166666666,25.0,80.0,0.008429593581535753,277.48589018817165,-1035.6747791924051,758.1888890042337,3.732351142215132,25.0,80.0
2024-02-28 16:29:49.437500,59.85733631458703,20,90,60,1036.831420405052,1036.8335804750116,0.9999979166666666,25.0,80.0,0.008439025329851331,277.7963650707463,-1036.8335804750116,759.0372154042656,3.7323511422151316,25.0,80.0
2024-02-28 17:29:49.430000,59.960473503646426,20,90,60,1037.0093907545738,1037.0115511953056,0.9999979166666666,25.0,80.0,0.008440473874193274,277.84404834424134,-1037.0115511953056,759.1675028510645,3.7323511422151325,25.0,80.0
2024-02-28 18:29:49.422500,59.12120564420661,20,90,60,1036.4435629224777,1036.4457221843988,0.9999979166666666,25.0,80.0,0.008435868462635115,277.6924471177365,-1036.4457221843988,758.7532750666627,3.7323511422151316,25.0,80.0
2024-02-28 19:29:49.415000,58.109739503039634,20,90,60,1039.567076517153,1039.5692422864079,0.9999979166666666,25.0,80.0,0.008461291506174154,278.52932445938853,-1039.5692422864079,761.0399178270196,3.732351142215132,25.0,80.0
2024-02-28 20:29:49.407500,57.78107103556681,20,90,60,1044.2097633631083,1044.2119388046476,0.9999979166666666,25.0,80.0,0.008499079473552957,279.7732311394777,-1044.2119388046476,764.4387076651701,3.732351142215132,25.0,80.0
2024-02-28 21:29:49.400000,58.31112201111881,20,90,60,1048.8866800070377,1048.8888651921736,0.9999979166666666,25.0,80.0,0.008537146045656167,281.0263089473578,-1048.8888651921736,767.8625562448159,3.7323511422151325,25.0,80.0
2024-02-28 22:29:49.392500,59.4147169506565,20,90,60,1049.8745780599177,1049.876765303179,0.9999979166666666,25.0,80.0,0.008545186790301338,281.29099468387165,-1049.876765303179,768.5857706193076,3.7323511422151316,25.0,80.0
2024-02-28 23:29:49.385000,60.130978921263306,20,90,60,1048.6347217049934,1048.636906365215,0.9999979166666666,25.0,80.0,0.008535095295214802,280.9588022157139,-1048.636906365215,767.6781041495015,3.732351142215132,25.0,80.0
2024-02-29 00:29:49.377500,59.7180842847647,20,90,60,1046.6091108848448,1046.6112913250352,0.9999979166666666,25.0,80.0,0.008518608351741409,280.4160839764601,-1046.6112913250352,766.1952073485753,3.732351142215132,25.0,80.0
2024-02-29 01:29:49.370000,59.854449799656095,20,90,60,1046.4801313770645,1046.482311548547,0.9999979166666666,25.0,80.0,0.008517558555880897,280.3815267304846,-1046.482311548547,766.1007848180625,3.7323511422151325,25.0,80.0
2024-02-29 02:29:49.362500,59.288998880726695,20,90,60,1045.5595976930763,1045.5617759467762,0.9999979166666666,25.0,80.0,0.008510066106362802,280.1348898073508,-1045.5617759467762,765.4268861394255,3.7323511422151325,25.0,80.0
2024-02-29 03:29:49.355000,58.54455493431203,20,90,60,1044.3991862096955,1044.4013620458666,0.9999979166666666,25.0,80.0,0.008500621232578526,279.82398285977445,-1044.4013620458666,764.5773791860925,3.7323511422151316,25.0,80.0
2024-02-29 04:29:49.347500,58.28213134064572,20,90,60,1042.0801587465435,1042.082329751397,0.9999979166666666,25.0,80.0,0.008481746099054392,279.20265003065236,-1042.082329751397,762.879679720745,3.732351142215132,25.0,80.0
2024-02-29 05:29:49.340000,58.112465580622825,20,90,60,1040.668736495599,1040.6709045599835,0.9999979166666666,25.0,80.0,0.008470258187044373,278.82449022262955,-1040.6709045599835,761.8464143373541,3.7323511422151325,25.0,80.0
2024-02-29 06:29:49.332500,58.6782117587033,20,90,60,1039.5655214446629,1039.567687210678,0.9999979166666666,25.0,80.0,0.008461278849057601,278.52890781163205,-1039.567687210678,761.0387793990462,3.732351142215132,25.0,80.0
2024-02-29 07:29:49.325000,59.687445710037196,20,90,60,1041.5981333176742,1041.6003033183063,0.9999979166666666,25.0,80.0,0.008477822775818036,279.07350183030246,-1041.6003033183063,762.526801488004,3.7323511422151325,25.0,80.0
2024-02-29 08:29:49.317500,60.29638101923922,20,90,60,1056.2197434473628,1056.221943909746,0.9999979166666666,25.0,80.0,0.008596831648253101,282.9910433568915,-1056.221943909746,773.2309005528548,3.732351142215132,25.0,80.0
2024-02-29 09:29:49.310000,60.155564083231695,20,90,60,1060.9805682927376,1060.9827786735266,0.9999979166666666,25.0,80.0,0.008635581169795773,284.2666025372518,-1060.9827786735266,776.7161761362751,3.7323511422151316,25.0,80.0
2024-02-29 10:29:49.302500,59.5091955526558,20,90,60,1060.8952770184392,1060.8974872215376,0.9999979166666666,25.0,80.0,0.008634886963187007,284.2437506005665,-1060.8974872215376,776.6537366209712,3.7323511422151325,25.0,80.0
2024-02-29 11:29:49.295000,58.73633680632685,20,90,60,1086.825954688938,1086.8282189143943,0.9999979166666666,25.0,80.0,0.008845943111153725,291.19131011595204,-1086.8282189143943,795.6369087984425,3.7323511422151316,25.0,80.0
2024-02-29 12:29:49.287500,58.43840970808151,20,90,60,1129.7884046871363,1129.7907584178831,0.9999979166666666,25.0,80.0,0.00919562503304767,302.7021615515409,-1129.7907584178831,827.0885968663425,3.7323511422151325,25.0,80.0
2024-02-29 13:29:49.280000,58.8568638555783,20,90,60,1176.4703546111011,1176.472805596113,0.9999979166666666,25.0,80.0,0.009575580877461883,315.2095718673142,-1176.472805596113,861.2632337287989,3.732351142215132,25.0,80.0
2024-02-29 14:29:49.272500,59.31093546365912,20,90,60,1163.7205747581825,1163.7229991810975,0.9999979166666666,25.0,80.0,0.009471807290925727,311.79354643744307,-1163.7229991810975,851.9294527436547,3.732351142215132,25.0,80.0
2024-02-29 15:29:49.265000,59.5869647731779,20,90,60,1159.9737438067784,1159.9761604237794,0.9999979166666666,25.0,80.0,0.009441310914481795,310.7896648050481,-1159.9761604237794,849.1864956187316,3.732351142215132,25.0,80.0
2024-02-29 16:29:49.257500,59.35196431418461,20,90,60,1191.7710183918798,1191.7735012533408,0.9999979166666666,25.0,80.0,0.009700116734177226,319.3090510090723,-1191.7735012533408,872.4644502442687,3.732351142215132,25.0,80.0
2024-02-29 17:29:49.250000,58.732821674763045,20,90,60,1197.8511817319663,1197.8536772604607,0.9999979166666666,25.0,80.0,0.00974960467544407,320.9380981633846,-1197.8536772604607,876.9155790970764,3.732351142215132,25.0,80.0
2024-02-29 18:29:49.242500,58.09290599173181,20,90,60,1194.079353319083,1194.0818409895853,0.9999979166666666,25.0,80.0,0.009718904838527729,319.9275190063986,-1194.0818409895853,874.154321983187,3.7323511422151325,25.0,80.0
2024-02-29 19:29:49.235000,58.208355013929804,20,90,60,1190.0912324793412,1190.093711841241,0.9999979166666666,25.0,80.0,0.00968644454447921,318.85898901112665,-1190.093711841241,871.2347228301145,3.7323511422151325,25.0,80.0
2024-02-29 20:29:49.227500,58.46782335579161,20,90,60,1186.4451628876147,1186.4476346535203,0.9999979166666666,25.0,80.0,0.009656768289464716,317.8821041873807,-1186.4476346535203,868.5655304661396,3.7323511422151325,25.0,80.0
2024-02-29 21:29:49.220000,58.98581709755962,20,90,60,1189.0693540814575,1189.0718313144396,0.9999979166666666,25.0,80.0,0.009678127225468567,318.5851989823046,-1189.0718313144396,870.4866323321353,3.732351142215132,25.0,80.0
2024-02-29 22:29:49.212500,59.627116198043495,20,90,60,1193.6240915215055,1193.6265782435437,0.9999979166666666,25.0,80.0,0.009715199351053238,319.80554153731964,-1193.6265782435437,873.8210367062244,3.7323511422151316,25.0,80.0
2024-02-29 23:29:49.205000,59.49540861302313,20,90,60,1189.2596352165458,1189.2621128459477,0.9999979166666666,25.0,80.0,0.009679675970314838,318.6361806622853,-1189.2621128459477,870.6259321836627,3.732351142215132,25.0,80.0
2024-03-01 00:29:49.197500,60.02523503936675,20,90,60,1194.818493233105,1194.8209824434853,0.9999979166666666,25.0,80.0,0.009724920879644904,320.12555542519635,-1194.8209824434853,874.6954270182891,3.7323511422151325,25.0,80.0
2024-03-01 01:29:49.190000,60.41125686946674,20,90,60,1222.3708514528537,1222.3733980640998,0.9999979166666666,25.0,80.0,0.009949176283500972,327.50760887375327,-1222.3733980640998,894.8657891903467,3.732351142215132,25.0,80.0
2024-03-01 02:29:49.182500,60.10548108645901,20,90,60,1218.2538921710393,1218.256430205269,0.9999979166666666,25.0,80.0,0.00991566734176035,326.4045594279856,-1218.256430205269,891.8518707772836,3.732351142215132,25.0,80.0
2024-03-01 03:29:49.175000,58.98447439489604,20,90,60,1214.652648957562,1214.655179489186,0.9999979166666666,25.0,80.0,0.009886355939637121,325.43968485459646,-1214.655179489186,889.2154946345896,3.7323511422151325,25.0,80.0
2024-03-01 04:29:49.167500,57.97878688288972,20,90,60,1213.564450417751,1213.56697868229,0.9999979166666666,25.0,80.0,0.00987749882471888,325.1481257902342,-1213.56697868229,888.4188528920561,3.732351142215132,25.0,80.0
2024-03-01 05:29:49.160000,58.0118173978762,20,90,60,1213.5808018280957,1213.5833301267003,0.9999979166666666,25.0,80.0,0.009877631912859694,325.15250679400026,-1213.5833301267003,888.4308233327004,3.7323511422151316,25.0,80.0
2024-03-01 06:29:49.152500,59.15223377447063,20,90,60,1213.4976667501871,1213.5001948755933,0.9999979166666666,25.0,80.0,0.009876955256062395,325.1302325631095,-1213.5001948755933,888.3699623124841,3.7323511422151325,25.0,80.0
2024-03-01 07:29:49.145000,60.256130890416046,20,90,60,1213.968115827204,1213.9706449327143,0.9999979166666666,25.0,80.0,0.009880784356530626,325.25627913246893,-1213.9706449327143,888.7143658002457,3.732351142215132,25.0,80.0
2024-03-01 08:29:49.137500,60.431119560521836,20,90,60,1214.2739202182495,1214.2764499608536,0.9999979166666666,25.0,80.0,0.009883273373502165,325.33821274923946,-1214.2764499608536,888.9382372116144,3.732351142215132,25.0,80.0
2024-03-01 09:29:49.130000,59.423152088268125,20,90,60,1217.594043901331,1217.596580560874,0.9999979166666666,25.0,80.0,0.009910296674791413,326.2277674758748,-1217.596580560874,891.3688130849994,3.732351142215132,25.0,80.0
2024-03-01 10:29:49.122500,58.30822555742304,20,90,60,1228.7046389470697,1228.7071987537338,0.9999979166666666,25.0,80.0,0.01000072853398804,329.20460908844234,-1228.7071987537338,899.5025896652917,3.732351142215132,25.0,80.0
2024-03-01 11:29:49.115000,58.13378187948683,20,90,60,1231.4580930984869,1231.4606586415257,0.9999979166666666,25.0,80.0,0.010023139572919823,329.9423370735316,-1231.4606586415257,901.5183215679943,3.732351142215132,25.0,80.0
2024-03-01 12:29:49.107500,58.63523153680961,20,90,60,1223.792111780907,1223.794661353118,0.9999979166666666,25.0,80.0,0.00996074427003447,327.88840457996184,-1223.794661353118,895.9062567731564,3.7323511422151325,25.0,80.0
2024-03-01 13:29:49.100000,58.969601017790524,20,90,60,1217.2132510481085,1217.2157869143314,0.9999979166666666,25.0,80.0,0.009907197308326886,326.1257423362154,-1217.2157869143314,891.0900445781162,3.732351142215132,25.0,80.0
2024-03-01 14:29:49.092500,59.04736011334484,20,90,60,1210.0250561943596,1210.0275770851454,0.9999979166666666,25.0,80.0,0.009848690826701362,324.1998223047684,-1210.0275770851454,885.8277547803772,3.7323511422151325,25.0,80.0
2024-03-01 15:29:49.085000,58.6321647464859,20,90,60,1206.0053024469778,1206.007814963259,0.9999979166666666,25.0,80.0,0.009815973064656045,323.12281696183044,-1206.007814963259,882.8849980014288,3.7323511422151325,25.0,80.0
2024-03-01 16:29:49.077500,58.16270966668691,20,90,60,1175.139045505785,1175.1414937172303,0.9999979166666666,25.0,80.0,0.009564745026000866,314.85287662933814,-1175.1414937172303,860.2886170878925,3.732351142215132,25.0,80.0
2024-03-01 17:29:49.070000,58.407590704752295,20,90,60,1150.611019109501,1150.613416220785,0.9999979166666666,25.0,80.0,0.0093651054009125,308.28112693006193,-1150.613416220785,842.3322892907232,3.732351142215133,25.0,80.0
2024-03-01 18:29:49.062500,58.71355750766861,20,90,60,1150.1459115378796,1150.1483076801874,0.9999979166666666,25.0,80.0,0.009361319776267285,308.1565115005712,-1150.1483076801874,841.9917961796165,3.732351142215132,25.0,80.0
2024-03-01 19:29:49.055000,59.109088977013016,20,90,60,1150.6290707899698,1150.6314679388613,0.9999979166666666,25.0,80.0,0.009365252327969033,308.2859634841236,-1150.6314679388613,842.3455044547379,3.732351142215132,25.0,80.0
2024-03-01 20:29:49.047500,59.080411802226195,20,90,60,1142.9946593298541,1142.9970405736888,0.9999979166666666,25.0,80.0,0.00930311397989963,306.24048944530057,-1142.9970405736888,836.7565511283884,3.7323511422151325,25.0,80.0
2024-03-01 21:29:49.040000,58.94770388340231,20,90,60,1135.0564870959788,1135.0588518019201,0.9999979166666666,25.0,80.0,0.009238503248361203,304.113629332386,-1135.0588518019201,830.9452224695344,3.732351142215132,25.0,80.0
2024-03-01 22:29:49.032500,58.92296259984283,20,90,60,1130.0299219950998,1130.0322762290086,0.9999979166666666,25.0,80.0,0.009197590801676387,302.76687084654634,-1130.0322762290086,827.2654053824626,3.732351142215132,25.0,80.0
2024-03-01 23:29:49.025000,58.95967484619251,20,90,60,1122.9822970812697,1122.9846366325962,0.9999979166666666,25.0,80.0,0.009140228453282403,300.87861346457083,-1122.9846366325962,822.1060231680256,3.732351142215132,25.0,80.0
2024-03-02 00:29:49.017500,60.150217966153036,20,90,60,1115.723697803667,1115.72602223288,0.9999979166666666,25.0,80.0,0.009081148932776553,298.9338301033225,-1115.72602223288,816.7921921295577,3.732351142215132,25.0,80.0
2024-03-02 01:29:49.010000,60.60883276651242,20,90,60,1117.362979979818,1117.3653078242094,0.9999979166666666,25.0,80.0,0.009094491452626027,299.3730400085182,-1117.3653078242094,817.9922678156914,3.732351142215132,25.0,80.0
2024-03-02 02:29:49.002500,59.366143950816706,20,90,60,1525.856818295554,1525.8599971705482,0.9999979166666666,25.0,80.0,0.012419323031599549,408.82005444561617,-1525.8599971705482,1117.0399427249322,3.7323511422151325,25.0,80.0
2024-03-02 03:29:48.995000,57.93436590670001,20,90,60,1158.130090049681,1158.1325028257286,0.9999979166666666,25.0,80.0,0.00942630496418995,310.29569799222656,-1158.1325028257286,847.8368048335022,3.7323511422151325,25.0,80.0
2024-03-02 04:29:48.987500,57.55859773056392,20,90,60,1091.2045371418553,1091.2068104893772,0.9999979166666666,25.0,80.0,0.008881581468076372,292.36445578423024,-1091.2068104893772,798.8423547051472,3.732351142215132,25.0,80.0
2024-03-02 05:29:48.980000,58.15075430166371,20,90,60,1073.0580436684866,1073.060279210735,0.9999979166666666,25.0,80.0,0.008733882705234178,287.5024986459015,-1073.060279210735,785.5577805648337,3.7323511422151325,25.0,80.0
2024-03-02 06:29:48.972500,59.014494244017044,20,90,60,1078.450515862701,1078.4527626392899,0.9999979166666666,25.0,80.0,0.0087777733595314,288.9472939567078,-1078.4527626392899,789.5054686825823,3.7323511422151316,25.0,80.0
2024-03-02 07:29:48.965000,59.65786844790614,20,90,60,1085.4543448099778,1085.4566061779074,0.9999979166666666,25.0,80.0,0.008834779241807734,290.8238171646664,-1085.4566061779074,794.6327890132412,3.7323511422151316,25.0,80.0
2024-03-02 08:29:48.957500,59.29284649282414,20,90,60,1092.553407627425,1092.5556837850997,0.9999979166666666,25.0,80.0,0.008892560255920173,292.7258562110191,-1092.5556837850997,799.8298275740809,3.7323511422151325,25.0,80.0
2024-03-02 09:29:48.950000,58.38211515427821,20,90,60,1093.145816229539,1093.1480936214007,0.9999979166666666,25.0,80.0,0.008897382014887418,292.8845791751048,-1093.1480936214007,800.2635144462962,3.7323511422151316,25.0,80.0
2024-03-02 10:29:48.942500,57.75928681254561,20,90,60,1090.346024345813,1090.3482959047628,0.9999979166666666,25.0,80.0,0.008874593821782848,292.1344360053021,-1090.3482959047628,798.2138598994609,3.732351142215132,25.0,80.0
2024-03-02 11:29:48.935000,58.07634169311274,20,90,60,1117.7239020828306,1117.7262306791447,0.9999979166666666,25.0,80.0,0.009097429086179066,299.46974121405407,-1117.7262306791447,818.2564894650909,3.732351142215132,25.0,80.0
